"TOA5","CR300Series_NRCS_B3","CR300","25039","CR300-CELL205.Std.10.07","CPU:nrcs_marena_B3.CR300","30482","Table_Batt"
"2023-03-16 19:00:00",2293,"Marena B3",36.06222,-97.21667,329,12.91,2.991
"2023-03-16 20:00:00",2294,"Marena B3",36.06222,-97.21667,329,12.82,2.085
"2023-03-16 21:00:00",2295,"Marena B3",36.06222,-97.21667,329,12.74,2.187
"2023-03-16 22:00:00",2296,"Marena B3",36.06222,-97.21667,329,12.68,2.005
"2023-03-16 23:00:00",2297,"Marena B3",36.06222,-97.21667,329,12.64,1.822
"2023-03-17 00:00:00",2298,"Marena B3",36.06222,-97.21667,329,12.61,1.49
"2023-03-17 01:00:00",2299,"Marena B3",36.06222,-97.21667,329,12.58,0.469
"2023-03-17 02:00:00",2300,"Marena B3",36.06222,-97.21667,329,12.56,-0.15
"2023-03-17 03:00:00",2301,"Marena B3",36.06222,-97.21667,329,12.54,-1.167
"2023-03-17 04:00:00",2302,"Marena B3",36.06222,-97.21667,329,12.52,-1.967
"2023-03-17 05:00:00",2303,"Marena B3",36.06222,-97.21667,329,12.51,-2.707
"2023-03-17 06:00:00",2304,"Marena B3",36.06222,-97.21667,329,12.5,-3.34
"2023-03-17 07:00:00",2305,"Marena B3",36.06222,-97.21667,329,12.5,-3.979
"2023-03-17 08:00:00",2306,"Marena B3",36.06222,-97.21667,329,12.78,1.336
"2023-03-17 09:00:00",2307,"Marena B3",36.06222,-97.21667,329,14.12,5.287
"2023-03-17 10:00:00",2308,"Marena B3",36.06222,-97.21667,329,14.01,10.15
"2023-03-17 11:00:00",2309,"Marena B3",36.06222,-97.21667,329,13.92,12.76
"2023-03-17 12:00:00",2310,"Marena B3",36.06222,-97.21667,329,13.89,14.45
"2023-03-17 13:00:00",2311,"Marena B3",36.06222,-97.21667,329,13.85,15.99
"2023-03-17 14:00:00",2312,"Marena B3",36.06222,-97.21667,329,13.82,16.18
"2023-03-17 15:00:00",2313,"Marena B3",36.06222,-97.21667,329,13.82,17.23
"2023-03-17 16:00:00",2314,"Marena B3",36.06222,-97.21667,329,13.82,16.95
"2023-03-17 17:00:00",2315,"Marena B3",36.06222,-97.21667,329,13.82,17.2
"2023-03-17 18:00:00",2316,"Marena B3",36.06222,-97.21667,329,13.61,11.67
"2023-03-17 19:00:00",2317,"Marena B3",36.06222,-97.21667,329,13.29,5.789
"2023-03-17 20:00:00",2318,"Marena B3",36.06222,-97.21667,329,13.13,1.802
"2023-03-17 21:00:00",2319,"Marena B3",36.06222,-97.21667,329,13.02,-0.37
"2023-03-17 22:00:00",2320,"Marena B3",36.06222,-97.21667,329,12.92,-2.258
"2023-03-17 23:00:00",2321,"Marena B3",36.06222,-97.21667,329,12.82,-2.394
"2023-03-18 00:00:00",2322,"Marena B3",36.06222,-97.21667,329,12.74,-2.52
"2023-03-18 01:00:00",2323,"Marena B3",36.06222,-97.21667,329,12.69,-3.094
"2023-03-18 02:00:00",2324,"Marena B3",36.06222,-97.21667,329,12.65,-2.359
"2023-03-18 03:00:00",2325,"Marena B3",36.06222,-97.21667,329,12.63,-1.418
"2023-03-18 04:00:00",2326,"Marena B3",36.06222,-97.21667,329,12.61,-1.911
"2023-03-18 05:00:00",2327,"Marena B3",36.06222,-97.21667,329,12.59,-3.285
"2023-03-18 06:00:00",2328,"Marena B3",36.06222,-97.21667,329,12.57,-4.152
"2023-03-18 07:00:00",2329,"Marena B3",36.06222,-97.21667,329,12.56,-4.035
"2023-03-18 08:00:00",2330,"Marena B3",36.06222,-97.21667,329,12.85,0.539
"2023-03-18 09:00:00",2331,"Marena B3",36.06222,-97.21667,329,14.16,3.738
"2023-03-18 10:00:00",2332,"Marena B3",36.06222,-97.21667,329,14.05,7.602
"2023-03-18 11:00:00",2333,"Marena B3",36.06222,-97.21667,329,14.02,9.16
"2023-03-18 12:00:00",2334,"Marena B3",36.06222,-97.21667,329,13.99,10.52
"2023-03-18 13:00:00",2335,"Marena B3",36.06222,-97.21667,329,13.95,11.35
"2023-03-18 14:00:00",2336,"Marena B3",36.06222,-97.21667,329,13.95,12.17
"2023-03-18 15:00:00",2337,"Marena B3",36.06222,-97.21667,329,13.92,12.66
"2023-03-18 16:00:00",2338,"Marena B3",36.06222,-97.21667,329,13.92,12.66
"2023-03-18 17:00:00",2339,"Marena B3",36.06222,-97.21667,329,13.91,11.88
"2023-03-18 18:00:00",2340,"Marena B3",36.06222,-97.21667,329,13.72,7.102
"2023-03-18 19:00:00",2341,"Marena B3",36.06222,-97.21667,329,13.41,1.739
"2023-03-18 20:00:00",2342,"Marena B3",36.06222,-97.21667,329,13.26,-1.816
"2023-03-18 21:00:00",2343,"Marena B3",36.06222,-97.21667,329,13.14,-2.051
"2023-03-18 22:00:00",2344,"Marena B3",36.06222,-97.21667,329,13.03,-3.536
"2023-03-18 23:00:00",2345,"Marena B3",36.06222,-97.21667,329,12.93,-6.559
"2023-03-19 00:00:00",2346,"Marena B3",36.06222,-97.21667,329,12.83,-7.261
"2023-03-19 01:00:00",2347,"Marena B3",36.06222,-97.21667,329,12.75,-7.799
"2023-03-19 02:00:00",2348,"Marena B3",36.06222,-97.21667,329,12.68,-8.64
"2023-03-19 03:00:00",2349,"Marena B3",36.06222,-97.21667,329,12.64,-9.59
"2023-03-19 04:00:00",2350,"Marena B3",36.06222,-97.21667,329,12.59,-10.59
"2023-03-19 05:00:00",2351,"Marena B3",36.06222,-97.21667,329,12.56,-10.92
"2023-03-19 06:00:00",2352,"Marena B3",36.06222,-97.21667,329,12.54,-11.84
"2023-03-19 07:00:00",2353,"Marena B3",36.06222,-97.21667,329,12.52,-11.62
"2023-03-19 08:00:00",2354,"Marena B3",36.06222,-97.21667,329,12.86,-2.08
"2023-03-19 09:00:00",2355,"Marena B3",36.06222,-97.21667,329,14.13,4.882
"2023-03-19 10:00:00",2356,"Marena B3",36.06222,-97.21667,329,13.99,9.81
"2023-03-19 11:00:00",2357,"Marena B3",36.06222,-97.21667,329,13.96,11.86
"2023-03-19 12:00:00",2358,"Marena B3",36.06222,-97.21667,329,13.92,12.79
"2023-03-19 13:00:00",2359,"Marena B3",36.06222,-97.21667,329,13.92,13.47
"2023-03-19 14:00:00",2360,"Marena B3",36.06222,-97.21667,329,13.88,14.41
"2023-03-19 15:00:00",2361,"Marena B3",36.06222,-97.21667,329,13.82,16.32
"2023-03-19 16:00:00",2362,"Marena B3",36.06222,-97.21667,329,13.82,17.21
"2023-03-19 17:00:00",2363,"Marena B3",36.06222,-97.21667,329,13.82,16.97
"2023-03-19 18:00:00",2364,"Marena B3",36.06222,-97.21667,329,13.56,11.53
"2023-03-19 19:00:00",2365,"Marena B3",36.06222,-97.21667,329,13.28,5.27
"2023-03-19 20:00:00",2366,"Marena B3",36.06222,-97.21667,329,13.13,1.302
"2023-03-19 21:00:00",2367,"Marena B3",36.06222,-97.21667,329,13.01,-0.405
"2023-03-19 22:00:00",2368,"Marena B3",36.06222,-97.21667,329,12.91,-0.289
"2023-03-19 23:00:00",2369,"Marena B3",36.06222,-97.21667,329,12.81,-0.355
"2023-03-20 00:00:00",2370,"Marena B3",36.06222,-97.21667,329,12.73,-0.576
"2023-03-20 01:00:00",2371,"Marena B3",36.06222,-97.21667,329,12.68,0.867
"2023-03-20 02:00:00",2372,"Marena B3",36.06222,-97.21667,329,12.65,0.279
"2023-03-20 03:00:00",2373,"Marena B3",36.06222,-97.21667,329,12.62,0.315
"2023-03-20 04:00:00",2374,"Marena B3",36.06222,-97.21667,329,12.6,0.278
"2023-03-20 05:00:00",2375,"Marena B3",36.06222,-97.21667,329,12.58,-0.079
"2023-03-20 06:00:00",2376,"Marena B3",36.06222,-97.21667,329,12.56,-0.054
"2023-03-20 07:00:00",2377,"Marena B3",36.06222,-97.21667,329,12.55,1.445
"2023-03-20 08:00:00",2378,"Marena B3",36.06222,-97.21667,329,12.82,5.955
"2023-03-20 09:00:00",2379,"Marena B3",36.06222,-97.21667,329,13.99,9.62
"2023-03-20 10:00:00",2380,"Marena B3",36.06222,-97.21667,329,13.89,14.79
"2023-03-20 11:00:00",2381,"Marena B3",36.06222,-97.21667,329,13.83,16.99
"2023-03-20 12:00:00",2382,"Marena B3",36.06222,-97.21667,329,13.79,18.78
"2023-03-20 13:00:00",2383,"Marena B3",36.06222,-97.21667,329,13.76,18.9
"2023-03-20 14:00:00",2384,"Marena B3",36.06222,-97.21667,329,13.76,17.47
"2023-03-20 15:00:00",2385,"Marena B3",36.06222,-97.21667,329,13.76,18.62
"2023-03-20 16:00:00",2386,"Marena B3",36.06222,-97.21667,329,13.66,15.24
"2023-03-20 17:00:00",2387,"Marena B3",36.06222,-97.21667,329,13.3,13.4
"2023-03-20 18:00:00",2388,"Marena B3",36.06222,-97.21667,329,13.16,9.43
"2023-03-20 19:00:00",2389,"Marena B3",36.06222,-97.21667,329,13.09,8.01
"2023-03-20 20:00:00",2390,"Marena B3",36.06222,-97.21667,329,12.98,8.62
"2023-03-20 21:00:00",2391,"Marena B3",36.06222,-97.21667,329,12.87,7.923
"2023-03-20 22:00:00",2392,"Marena B3",36.06222,-97.21667,329,12.79,7.091
"2023-03-20 23:00:00",2393,"Marena B3",36.06222,-97.21667,329,12.73,7.051
"2023-03-21 00:00:00",2394,"Marena B3",36.06222,-97.21667,329,12.69,7.327
"2023-03-21 01:00:00",2395,"Marena B3",36.06222,-97.21667,329,12.67,7.757
"2023-03-21 02:00:00",2396,"Marena B3",36.06222,-97.21667,329,12.64,8.05
"2023-03-21 03:00:00",2397,"Marena B3",36.06222,-97.21667,329,12.62,7.697
"2023-03-21 04:00:00",2398,"Marena B3",36.06222,-97.21667,329,12.6,5.839
"2023-03-21 05:00:00",2399,"Marena B3",36.06222,-97.21667,329,12.58,5.576
"2023-03-21 06:00:00",2400,"Marena B3",36.06222,-97.21667,329,12.57,5.723
"2023-03-21 07:00:00",2401,"Marena B3",36.06222,-97.21667,329,12.57,5.784
"2023-03-21 08:00:00",2402,"Marena B3",36.06222,-97.21667,329,12.58,6.447
"2023-03-21 09:00:00",2403,"Marena B3",36.06222,-97.21667,329,12.72,7.808
"2023-03-21 10:00:00",2404,"Marena B3",36.06222,-97.21667,329,12.96,10.12
"2023-03-21 11:00:00",2405,"Marena B3",36.06222,-97.21667,329,12.81,11.47
"2023-03-21 12:00:00",2406,"Marena B3",36.06222,-97.21667,329,12.8,12.93
"2023-03-21 13:00:00",2407,"Marena B3",36.06222,-97.21667,329,13.29,18.59
"2023-03-21 14:00:00",2408,"Marena B3",36.06222,-97.21667,329,13.75,20.84
"2023-03-21 15:00:00",2409,"Marena B3",36.06222,-97.21667,329,13.67,23.9
"2023-03-21 16:00:00",2410,"Marena B3",36.06222,-97.21667,329,13.64,24.12
"2023-03-21 17:00:00",2411,"Marena B3",36.06222,-97.21667,329,13.64,24.48
"2023-03-21 18:00:00",2412,"Marena B3",36.06222,-97.21667,329,13.43,20.76
"2023-03-21 19:00:00",2413,"Marena B3",36.06222,-97.21667,329,13.15,16.13
"2023-03-21 20:00:00",2414,"Marena B3",36.06222,-97.21667,329,13,13.99
"2023-03-21 21:00:00",2415,"Marena B3",36.06222,-97.21667,329,12.88,14.16
"2023-03-21 22:00:00",2416,"Marena B3",36.06222,-97.21667,329,12.79,14.47
"2023-03-21 23:00:00",2417,"Marena B3",36.06222,-97.21667,329,12.74,14.28
"2023-03-22 00:00:00",2418,"Marena B3",36.06222,-97.21667,329,12.7,14.13
"2023-03-22 01:00:00",2419,"Marena B3",36.06222,-97.21667,329,12.69,14.2
"2023-03-22 02:00:00",2420,"Marena B3",36.06222,-97.21667,329,12.67,14.65
"2023-03-22 03:00:00",2421,"Marena B3",36.06222,-97.21667,329,12.65,15.29
"2023-03-22 04:00:00",2422,"Marena B3",36.06222,-97.21667,329,12.63,15.51
"2023-03-22 05:00:00",2423,"Marena B3",36.06222,-97.21667,329,12.62,15.79
"2023-03-22 06:00:00",2424,"Marena B3",36.06222,-97.21667,329,12.61,15.7
"2023-03-22 07:00:00",2425,"Marena B3",36.06222,-97.21667,329,12.61,16.06
"2023-03-22 08:00:00",2426,"Marena B3",36.06222,-97.21667,329,12.81,17.56
"2023-03-22 09:00:00",2427,"Marena B3",36.06222,-97.21667,329,13.56,19.95
"2023-03-22 10:00:00",2428,"Marena B3",36.06222,-97.21667,329,13.64,25.18
"2023-03-22 11:00:00",2429,"Marena B3",36.06222,-97.21667,329,13.59,27.62
"2023-03-22 12:00:00",2430,"Marena B3",36.06222,-97.21667,329,13.56,28.8
"2023-03-22 13:00:00",2431,"Marena B3",36.06222,-97.21667,329,13.56,29.15
"2023-03-22 14:00:00",2432,"Marena B3",36.06222,-97.21667,329,13.56,28.18
"2023-03-22 15:00:00",2433,"Marena B3",36.06222,-97.21667,329,13.56,28.19
"2023-03-22 16:00:00",2434,"Marena B3",36.06222,-97.21667,329,13.56,28.69
"2023-03-22 17:00:00",2435,"Marena B3",36.06222,-97.21667,329,13.42,28.62
"2023-03-22 18:00:00",2436,"Marena B3",36.06222,-97.21667,329,13.21,24.95
"2023-03-22 19:00:00",2437,"Marena B3",36.06222,-97.21667,329,13.01,22.46
"2023-03-22 20:00:00",2438,"Marena B3",36.06222,-97.21667,329,12.88,21.09
"2023-03-22 21:00:00",2439,"Marena B3",36.06222,-97.21667,329,12.78,19.8
"2023-03-22 22:00:00",2440,"Marena B3",36.06222,-97.21667,329,12.73,20.19
"2023-03-22 23:00:00",2441,"Marena B3",36.06222,-97.21667,329,12.71,20.79
"2023-03-23 00:00:00",2442,"Marena B3",36.06222,-97.21667,329,12.69,20.69
"2023-03-23 01:00:00",2443,"Marena B3",36.06222,-97.21667,329,12.68,20.25
"2023-03-23 02:00:00",2444,"Marena B3",36.06222,-97.21667,329,12.67,19.82
"2023-03-23 03:00:00",2445,"Marena B3",36.06222,-97.21667,329,12.65,19.17
"2023-03-23 04:00:00",2446,"Marena B3",36.06222,-97.21667,329,12.64,18.8
"2023-03-23 05:00:00",2447,"Marena B3",36.06222,-97.21667,329,12.63,18.15
"2023-03-23 06:00:00",2448,"Marena B3",36.06222,-97.21667,329,12.62,17.34
"2023-03-23 07:00:00",2449,"Marena B3",36.06222,-97.21667,329,12.62,17.89
"2023-03-23 08:00:00",2450,"Marena B3",36.06222,-97.21667,329,12.68,13.02
"2023-03-23 09:00:00",2451,"Marena B3",36.06222,-97.21667,329,13.51,13.1
"2023-03-23 10:00:00",2452,"Marena B3",36.06222,-97.21667,329,13.79,14.91
"2023-03-23 11:00:00",2453,"Marena B3",36.06222,-97.21667,329,13.82,17.54
"2023-03-23 12:00:00",2454,"Marena B3",36.06222,-97.21667,329,13.73,21.32
"2023-03-23 13:00:00",2455,"Marena B3",36.06222,-97.21667,329,13.68,22.47
"2023-03-23 14:00:00",2456,"Marena B3",36.06222,-97.21667,329,13.67,21.42
"2023-03-23 15:00:00",2457,"Marena B3",36.06222,-97.21667,329,13.28,15.71
"2023-03-23 16:00:00",2458,"Marena B3",36.06222,-97.21667,329,13.47,16.71
"2023-03-23 17:00:00",2459,"Marena B3",36.06222,-97.21667,329,13.23,16.57
"2023-03-23 18:00:00",2460,"Marena B3",36.06222,-97.21667,329,13.06,13.35
"2023-03-23 19:00:00",2461,"Marena B3",36.06222,-97.21667,329,12.99,11.37
"2023-03-23 20:00:00",2462,"Marena B3",36.06222,-97.21667,329,12.88,9.63
"2023-03-23 21:00:00",2463,"Marena B3",36.06222,-97.21667,329,12.79,9.07
"2023-03-23 22:00:00",2464,"Marena B3",36.06222,-97.21667,329,12.73,8.73
"2023-03-23 23:00:00",2465,"Marena B3",36.06222,-97.21667,329,12.69,8.45
"2023-03-24 00:00:00",2466,"Marena B3",36.06222,-97.21667,329,12.67,7.903
"2023-03-24 01:00:00",2467,"Marena B3",36.06222,-97.21667,329,12.65,7.415
"2023-03-24 02:00:00",2468,"Marena B3",36.06222,-97.21667,329,12.63,6.643
"2023-03-24 03:00:00",2469,"Marena B3",36.06222,-97.21667,329,12.61,6.34
"2023-03-24 04:00:00",2470,"Marena B3",36.06222,-97.21667,329,12.59,6.258
"2023-03-24 05:00:00",2471,"Marena B3",36.06222,-97.21667,329,12.57,6.052
"2023-03-24 06:00:00",2472,"Marena B3",36.06222,-97.21667,329,12.56,6.05
"2023-03-24 07:00:00",2473,"Marena B3",36.06222,-97.21667,329,12.55,6.085
"2023-03-24 08:00:00",2474,"Marena B3",36.06222,-97.21667,329,12.56,6.437
"2023-03-24 09:00:00",2475,"Marena B3",36.06222,-97.21667,329,12.67,7.423
"2023-03-24 10:00:00",2476,"Marena B3",36.06222,-97.21667,329,12.84,8.91
"2023-03-24 11:00:00",2477,"Marena B3",36.06222,-97.21667,329,12.63,8.88
"2023-03-24 12:00:00",2478,"Marena B3",36.06222,-97.21667,329,12.67,8.99
"2023-03-24 13:00:00",2479,"Marena B3",36.06222,-97.21667,329,12.94,9.35
"2023-03-24 14:00:00",2480,"Marena B3",36.06222,-97.21667,329,13.56,9.88
"2023-03-24 15:00:00",2481,"Marena B3",36.06222,-97.21667,329,13.66,10.67
"2023-03-24 16:00:00",2482,"Marena B3",36.06222,-97.21667,329,13.53,10.97
"2023-03-24 17:00:00",2483,"Marena B3",36.06222,-97.21667,329,13.54,12.47
"2023-03-24 18:00:00",2484,"Marena B3",36.06222,-97.21667,329,13.64,12.37
"2023-03-24 19:00:00",2485,"Marena B3",36.06222,-97.21667,329,13.34,6.689
"2023-03-24 20:00:00",2486,"Marena B3",36.06222,-97.21667,329,13.17,5.603
"2023-03-24 21:00:00",2487,"Marena B3",36.06222,-97.21667,329,13.05,4.095
"2023-03-24 22:00:00",2488,"Marena B3",36.06222,-97.21667,329,12.94,3.322
"2023-03-24 23:00:00",2489,"Marena B3",36.06222,-97.21667,329,12.84,3.126
"2023-03-25 00:00:00",2490,"Marena B3",36.06222,-97.21667,329,12.77,2.862
"2023-03-25 01:00:00",2491,"Marena B3",36.06222,-97.21667,329,12.71,2.298
"2023-03-25 02:00:00",2492,"Marena B3",36.06222,-97.21667,329,12.68,1.627
"2023-03-25 03:00:00",2493,"Marena B3",36.06222,-97.21667,329,12.65,0.886
"2023-03-25 04:00:00",2494,"Marena B3",36.06222,-97.21667,329,12.62,-0.039
"2023-03-25 05:00:00",2495,"Marena B3",36.06222,-97.21667,329,12.58,-0.9
"2023-03-25 06:00:00",2496,"Marena B3",36.06222,-97.21667,329,12.55,-1.056
"2023-03-25 07:00:00",2497,"Marena B3",36.06222,-97.21667,329,12.54,0.062
"2023-03-25 08:00:00",2498,"Marena B3",36.06222,-97.21667,329,12.93,5.684
"2023-03-25 09:00:00",2499,"Marena B3",36.06222,-97.21667,329,13.96,11.48
"2023-03-25 10:00:00",2500,"Marena B3",36.06222,-97.21667,329,13.82,17.67
"2023-03-25 11:00:00",2501,"Marena B3",36.06222,-97.21667,329,13.74,21.14
"2023-03-25 12:00:00",2502,"Marena B3",36.06222,-97.21667,329,13.7,22.42
"2023-03-25 13:00:00",2503,"Marena B3",36.06222,-97.21667,329,13.67,22.86
"2023-03-25 14:00:00",2504,"Marena B3",36.06222,-97.21667,329,13.64,24.54
"2023-03-25 15:00:00",2505,"Marena B3",36.06222,-97.21667,329,13.64,23.84
"2023-03-25 16:00:00",2506,"Marena B3",36.06222,-97.21667,329,13.62,25.63
"2023-03-25 17:00:00",2507,"Marena B3",36.06222,-97.21667,329,13.61,25.63
"2023-03-25 18:00:00",2508,"Marena B3",36.06222,-97.21667,329,13.39,20.62
"2023-03-25 19:00:00",2509,"Marena B3",36.06222,-97.21667,329,13.12,15.73
"2023-03-25 20:00:00",2510,"Marena B3",36.06222,-97.21667,329,12.98,9.71
"2023-03-25 21:00:00",2511,"Marena B3",36.06222,-97.21667,329,12.87,7.741
"2023-03-25 22:00:00",2512,"Marena B3",36.06222,-97.21667,329,12.78,7.088
"2023-03-25 23:00:00",2513,"Marena B3",36.06222,-97.21667,329,12.71,5.804
"2023-03-26 00:00:00",2514,"Marena B3",36.06222,-97.21667,329,12.67,4.356
"2023-03-26 01:00:00",2515,"Marena B3",36.06222,-97.21667,329,12.65,2.797
"2023-03-26 02:00:00",2516,"Marena B3",36.06222,-97.21667,329,12.63,0.718
"2023-03-26 03:00:00",2517,"Marena B3",36.06222,-97.21667,329,12.61,-0.307
"2023-03-26 04:00:00",2518,"Marena B3",36.06222,-97.21667,329,12.58,0.256
"2023-03-26 05:00:00",2519,"Marena B3",36.06222,-97.21667,329,12.57,-0.682
"2023-03-26 06:00:00",2520,"Marena B3",36.06222,-97.21667,329,12.55,-1.873
"2023-03-26 07:00:00",2521,"Marena B3",36.06222,-97.21667,329,12.54,-0.973
"2023-03-26 08:00:00",2522,"Marena B3",36.06222,-97.21667,329,13.03,5.099
"2023-03-26 09:00:00",2523,"Marena B3",36.06222,-97.21667,329,14.02,8.52
"2023-03-26 10:00:00",2524,"Marena B3",36.06222,-97.21667,329,13.92,13.85
"2023-03-26 11:00:00",2525,"Marena B3",36.06222,-97.21667,329,13.86,15.69
"2023-03-26 12:00:00",2526,"Marena B3",36.06222,-97.21667,329,13.79,17.8
"2023-03-26 13:00:00",2527,"Marena B3",36.06222,-97.21667,329,13.76,18.76
"2023-03-26 14:00:00",2528,"Marena B3",36.06222,-97.21667,329,13.76,19.6
"2023-03-26 15:00:00",2529,"Marena B3",36.06222,-97.21667,329,13.73,21.17
"2023-03-26 16:00:00",2530,"Marena B3",36.06222,-97.21667,329,13.73,20.68
"2023-03-26 17:00:00",2531,"Marena B3",36.06222,-97.21667,329,13.73,19.77
"2023-03-26 18:00:00",2532,"Marena B3",36.06222,-97.21667,329,13.54,14.45
"2023-03-26 19:00:00",2533,"Marena B3",36.06222,-97.21667,329,13.27,9.31
"2023-03-26 20:00:00",2534,"Marena B3",36.06222,-97.21667,329,13.11,6.174
"2023-03-26 21:00:00",2535,"Marena B3",36.06222,-97.21667,329,13,4.854
"2023-03-26 22:00:00",2536,"Marena B3",36.06222,-97.21667,329,12.89,4.159
"2023-03-26 23:00:00",2537,"Marena B3",36.06222,-97.21667,329,12.8,2.844
"2023-03-27 00:00:00",2538,"Marena B3",36.06222,-97.21667,329,12.73,1.312
"2023-03-27 01:00:00",2539,"Marena B3",36.06222,-97.21667,329,12.68,0.543
"2023-03-27 02:00:00",2540,"Marena B3",36.06222,-97.21667,329,12.65,-0.6
"2023-03-27 03:00:00",2541,"Marena B3",36.06222,-97.21667,329,12.62,-2.486
"2023-03-27 04:00:00",2542,"Marena B3",36.06222,-97.21667,329,12.59,-2.353
"2023-03-27 05:00:00",2543,"Marena B3",36.06222,-97.21667,329,12.57,-2.111
"2023-03-27 06:00:00",2544,"Marena B3",36.06222,-97.21667,329,12.55,-2.852
"2023-03-27 07:00:00",2545,"Marena B3",36.06222,-97.21667,329,12.54,-2.246
"2023-03-27 08:00:00",2546,"Marena B3",36.06222,-97.21667,329,13.02,0.686
"2023-03-27 09:00:00",2547,"Marena B3",36.06222,-97.21667,329,14.13,4.904
"2023-03-27 10:00:00",2548,"Marena B3",36.06222,-97.21667,329,13.98,9.8
"2023-03-27 11:00:00",2549,"Marena B3",36.06222,-97.21667,329,13.86,15.06
"2023-03-27 12:00:00",2550,"Marena B3",36.06222,-97.21667,329,13.8,18.06
"2023-03-27 13:00:00",2551,"Marena B3",36.06222,-97.21667,329,13.76,20.18
"2023-03-27 14:00:00",2552,"Marena B3",36.06222,-97.21667,329,13.7,22.06
"2023-03-27 15:00:00",2553,"Marena B3",36.06222,-97.21667,329,13.67,23.03
"2023-03-27 16:00:00",2554,"Marena B3",36.06222,-97.21667,329,13.67,23.02
"2023-03-27 17:00:00",2555,"Marena B3",36.06222,-97.21667,329,13.66,22.37
"2023-03-27 18:00:00",2556,"Marena B3",36.06222,-97.21667,329,13.4,17.42
"2023-03-27 19:00:00",2557,"Marena B3",36.06222,-97.21667,329,13.15,11.9
"2023-03-27 20:00:00",2558,"Marena B3",36.06222,-97.21667,329,13,7.426
"2023-03-27 21:00:00",2559,"Marena B3",36.06222,-97.21667,329,12.89,5.133
"2023-03-27 22:00:00",2560,"Marena B3",36.06222,-97.21667,329,12.79,4.101
"2023-03-27 23:00:00",2561,"Marena B3",36.06222,-97.21667,329,12.72,4.851
"2023-03-28 00:00:00",2562,"Marena B3",36.06222,-97.21667,329,12.68,5.389
"2023-03-28 01:00:00",2563,"Marena B3",36.06222,-97.21667,329,12.65,4.415
"2023-03-28 02:00:00",2564,"Marena B3",36.06222,-97.21667,329,12.63,1.994
"2023-03-28 03:00:00",2565,"Marena B3",36.06222,-97.21667,329,12.6,-0.487
"2023-03-28 04:00:00",2566,"Marena B3",36.06222,-97.21667,329,12.57,0.318
"2023-03-28 05:00:00",2567,"Marena B3",36.06222,-97.21667,329,12.55,0.405
"2023-03-28 06:00:00",2568,"Marena B3",36.06222,-97.21667,329,12.54,0.571
"2023-03-28 07:00:00",2569,"Marena B3",36.06222,-97.21667,329,12.54,0.851
"2023-03-28 08:00:00",2570,"Marena B3",36.06222,-97.21667,329,12.72,3.299
"2023-03-28 09:00:00",2571,"Marena B3",36.06222,-97.21667,329,13.41,4.422
"2023-03-28 10:00:00",2572,"Marena B3",36.06222,-97.21667,329,13.98,11.08
"2023-03-28 11:00:00",2573,"Marena B3",36.06222,-97.21667,329,13.92,13.73
"2023-03-28 12:00:00",2574,"Marena B3",36.06222,-97.21667,329,13.86,16.11
"2023-03-28 13:00:00",2575,"Marena B3",36.06222,-97.21667,329,13.79,17.78
"2023-03-28 14:00:00",2576,"Marena B3",36.06222,-97.21667,329,13.79,18.76
"2023-03-28 15:00:00",2577,"Marena B3",36.06222,-97.21667,329,13.75,19.84
"2023-03-28 16:00:00",2578,"Marena B3",36.06222,-97.21667,329,13.73,20.52
"2023-03-28 17:00:00",2579,"Marena B3",36.06222,-97.21667,329,13.72,19.73
"2023-03-28 18:00:00",2580,"Marena B3",36.06222,-97.21667,329,13.44,15.68
"2023-03-28 19:00:00",2581,"Marena B3",36.06222,-97.21667,329,13.18,8.88
"2023-03-28 20:00:00",2582,"Marena B3",36.06222,-97.21667,329,13.04,4.26
"2023-03-28 21:00:00",2583,"Marena B3",36.06222,-97.21667,329,12.92,2.173
"2023-03-28 22:00:00",2584,"Marena B3",36.06222,-97.21667,329,12.83,1.502
"2023-03-28 23:00:00",2585,"Marena B3",36.06222,-97.21667,329,12.75,0.448
